Rk,PFF Name,PFF Name Cleaned,Data Bowl Name,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1045,Josh Harris*,Josh Harris,#N/A,ATL,32,DB,17,0,,,0,,,,,,,0,0,0.41,0.18,0.24,0,0,
1046,Benny Snell Jr.,Benny Snell Jr.,#N/A,PIT,23,RB,17,0,,,0,,,,,,,0,0,0.41,0.18,0.24,0,0,
1047,Darrell Daniels,Darrell Daniels,#N/A,ARI,27,TE,15,4,,,0,,,,,,,0,0,0.4,0.2,0.2,0,0,
1048,Tony Fields,Tony Fields,Tony Fields,CLE,22,LB,10,0,,,0,,,,,,,0,0,0.4,0.2,0.2,0,0,
1049,Jeremiah Attaochu,Jeremiah Attaochu,Jeremiah Attaochu,CHI,28,LB,5,0,,,0,,,,,,,0,0,0.4,0.2,0.2,0,0.2,
1050,Vince Biegel,Vince Biegel,#N/A,MIA,28,LB,5,0,,,0,,,,,,,0,0,0.4,0.2,0.2,0,0,
1051,Jonathan Williams,Jonathan Williams,#N/A,WAS,27,RB,5,0,,,0,,,0,0,1,0,0,0,0.4,0.2,0.2,0,0,
1052,Trayveon Williams,Trayveon Williams,#N/A,CIN,24,RB,5,0,,,0,,,,,,,0,0,0.4,0.2,0.2,0,0,
1053,Ben Ellefson,Ben Ellefson,#N/A,MIN,25,TE,5,0,,,0,,,,,,,0,0,0.4,0,0.4,0,0,
1054,Samaje Perine,Samaje Perine,#N/A,CIN,26,RB,16,0,,,0,,,,,,,0,0,0.38,0.38,0,0,0,
1055,P.J. Locke,P.J. Locke,#N/A,DEN,24,DB,16,0,,,0,,,,,,,0,0,0.38,0.31,0.06,0,0.06,
1056,Jonathan Ward,Jonathan Ward,#N/A,ARI,24,RB,13,0,,,0,,,0.08,0,0,0,0,0,0.38,0.23,0.15,0,0,
1057,Antoine Brooks Jr.,Antoine Brooks Jr.,#N/A,LAR,23,S,8,0,,,0,,,,,,,0,0,0.38,0.25,0.13,0,0,
1058,Mark Gilbert,Mark Gilbert,#N/A,DET,24,DB,8,0,0,0,0,0,0.13,0.13,0,0,0,0,0,0.38,0.25,0.13,0,0,
1059,Dontrell Hilliard,Dontrell Hilliard,#N/A,TEN,26,RB,8,5,,,0,,,0,0.25,1,0,0,0,0.38,0.25,0.13,0,0,
1060,Tyler Davis,Tyler Davis,#N/A,GNB,24,TE,14,0,,,0,,,,,,,0,0,0.36,0.29,0.07,0,0,
1061,Joel Iyiegbuniwe,Joel Iyiegbuniwe,#N/A,CHI,26,LB,11,0,,,0,,,0.09,0,0,0,0,0,0.36,0.36,0,0,0,
1062,Jordan Kunaszyk,Jordan Kunaszyk,Jordan Kunaszyk,WAS,25,LB,11,0,,,0,,,,,,,0,0,0.36,0.27,0.09,0,0,
1063,Alex Armah,Alex Armah,#N/A,2TM,27,FB,11,2,,,0,,,,,,,0,0,0.36,0.18,0.18,0,0,
1064,Mark Andrews*+,Mark Andrews,#N/A,BAL,26,TE,17,9,,,0,,,0,0.06,1,0,0,0,0.35,0.29,0.06,0,0,
1065,Troy Apke,Troy Apke,#N/A,WAS,26,DB,17,0,,,0,,,0,0,1,0,0,0,0.35,0.29,0.06,0,0,
1066,Taiwan Jones,Taiwan Jones,#N/A,BUF,33,RB,17,0,,,0,,,0,0,1,0,0,0,0.35,0.24,0.12,0,0,
1067,Jake Kumerow,Jake Kumerow,#N/A,BUF,29,WR,15,2,,,0,,,0,0,1,0,0,0,0.33,0.33,0,0,0,
1068,Tony Pollard,Tony Pollard,#N/A,DAL,24,RB,15,0,,,0,,,0,0.13,1,0,0,0,0.33,0.27,0.07,0,0,
1069,Zach Triner,Zach Triner,#N/A,TAM,30,C,9,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1070,Nate Ebner,Nate Ebner,#N/A,NYG,33,DB,6,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1071,Kylie Fitts,Kylie Fitts,#N/A,ARI,27,LB,6,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1072,Azur Kamara,Azur Kamara,#N/A,DAL,25,LB,9,0,,,0,,,,,,,0,0,0.33,0.22,0.11,0,0,
1073,Richard LeCounte,Richard LeCounte,#N/A,CLE,23,DB,9,1,,,0,,,,,,,0,0,0.33,0.22,0.11,0,0,
1074,Kamal Martin,Kamal Martin,#N/A,CAR,23,LB,6,1,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1075,Alex Bachman,Alex Bachman,#N/A,NYG,25,WR,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1076,Sam Beal,Sam Beal,#N/A,NYG,25,DB,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1077,Cole Christiansen,Cole Christiansen,#N/A,LAC,24,LB,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1078,Myles Dorn,Myles Dorn,#N/A,MIN,23,S,9,0,,,0,,,,,,,0,0,0.33,0.11,0.22,0,0,
1079,Gavin Heslop,Gavin Heslop,#N/A,SEA,24,CB,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1080,Josh Johnson,Josh Johnson,#N/A,SEA,24,RB,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1081,Dante Pettis,Dante Pettis,#N/A,NYG,26,WR,3,0,,,0,,,0,0.33,0,0,0,0,0.33,0.33,0,0,0,
1082,Vernon Scott,Vernon Scott,#N/A,GNB,24,S,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1083,Saivion Smith,Saivion Smith,#N/A,2TM,24,DB,3,0,,,0,,,,,,,0,0,0.33,0.33,0,0,0,
1084,Eric Banks,Eric Banks,#N/A,LAC,23,DE,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1085,C.J. Board,C.J. Board,#N/A,NYG,28,WR,6,1,,,0,,,,,,6,0,0,0.33,0,0.33,0,0,
1086,Maurice Ffrench,Maurice Ffrench,#N/A,LAC,23,WR,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1087,Chase Hansen,Chase Hansen,#N/A,NOR,28,LB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1088,Brian Hill,Brian Hill,#N/A,SFO,26,RB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1089,Darryl Johnson,Darryl Johnson,Darryl Johnson,CAR,24,DE,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1090,Justin Lawler,Justin Lawler,#N/A,LAR,27,DE,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1091,D.J. Montgomery,D.J. Montgomery,#N/A,NYJ,25,WR,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1092,Edmond Robinson,Edmond Robinson,#N/A,SEA,29,LB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1093,Shaun Wade,Shaun Wade,#N/A,NWE,23,DB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1094,Ar'Darius Washington,Ar'Darius Washington,#N/A,BAL,22,DB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1095,Tahir Whitehead,Tahir Whitehead,#N/A,ARI,31,LB,3,0,,,0,,,,,,,0,0,0.33,0,0.33,0,0,
1096,KhaDarel Hodge,KhaDarel Hodge,#N/A,DET,26,WR,16,1,,,0,,,,,,,0,0,0.31,0.31,0,0,0,
1097,JJ Arcega-Whiteside,JJ Arcega-Whiteside,#N/A,PHI,25,WR,16,2,,,0,,,0.06,0,1,0,0,0,0.31,0.25,0.06,0,0,
1098,Michael Burton,Michael Burton,#N/A,KAN,29,RB,16,0,,,0,,,,,,,0,0,0.31,0.13,0.19,0,0,
1099,J.P. Holtz,J.P. Holtz,#N/A,CHI,28,TE,13,0,,,0,,,,,,,0,0,0.31,0.15,0.15,0,0,
1100,Pat O'Connor,Pat O'Connor,#N/A,TAM,28,DE,13,0,,,0,,,,,,,0,0.04,0.31,0.15,0.15,0.08,0.15,
1101,Christian Rozeboom,Christian Rozeboom,#N/A,2TM,24,LB,10,0,,,0,,,,,,,0,0,0.3,0.3,0,0,0,
1102,Dominique Dafney,Dominique Dafney,#N/A,GNB,24,TE,10,2,,,0,,,0.1,0,0,0,0,0,0.3,0.2,0.1,0,0,
1103,Brock Wright,Brock Wright,#N/A,DET,23,TE,10,5,,,0,,,,,,,0,0,0.3,0.2,0.1,0,0,
1104,Eric Tomlinson,Eric Tomlinson,#N/A,BAL,29,TE,17,7,,,0,,,,,,,0,0,0.29,0.29,0,0,0,
1105,Stephen Anderson,Stephen Anderson,#N/A,LAC,28,TE,17,4,,,0,,,,,,,0,0,0.29,0.24,0.06,0,0,
1106,Chris Evans,Chris Evans,#N/A,CIN,24,RB,14,1,,,0,,,,,,,0,0,0.29,0.29,0,0,0,
1107,Olamide Zaccheaus,Olamide Zaccheaus,#N/A,ATL,24,WR,17,8,,,0,,,,,,,0,0,0.29,0.24,0.06,0,0,
1108,Ryan Griffin,Ryan Griffin,#N/A,NYJ,31,TE,14,12,,,0,,,0,0.07,1,0,0,0,0.29,0.21,0.07,0,0,
1109,Elijah Campbell,Elijah Campbell,#N/A,MIA,26,DB,7,0,,,0,,,,,,,0,0,0.29,0.29,0,0,0,
1110,Jabril Cox,Jabril Cox,#N/A,DAL,23,LB,7,0,,,0,,,,,,,0,0,0.29,0.29,0,0,0,
1111,Josh Oliver,Josh Oliver,#N/A,BAL,24,TE,14,1,,,0,,,0,0.07,1,0,0,0,0.29,0.14,0.14,0,0,
1112,Jesper Horsted,Jesper Horsted,#N/A,CHI,24,WR,7,0,,,0,,,,,,,0,0,0.29,0.14,0.14,0,0,
1113,Jimmy Moreland,Jimmy Moreland,#N/A,HOU,26,DB,7,0,,,0,,,,,,,0,0,0.29,0,0.29,0,0,
1114,Raymond Johnson,Raymond Johnson,#N/A,NYG,23,DE,15,0,,,0,,,,,,,0,0.07,0.27,0.2,0.07,0.07,0.07,
1115,Elijah Moore,Elijah Moore,#N/A,NYJ,21,WR,11,6,,,0,,,,,,,0,0,0.27,0.27,0,0,0,
1116,Tre'Quan Smith,Tre'Quan Smith,#N/A,NOR,25,WR,11,6,,,0,,,0,0.09,0,0,0,0,0.27,0.27,0,0,0,
1117,Dan Chisena,Dan Chisena,#N/A,MIN,24,WR,11,0,,,0,,,,,,,0,0,0.27,0.18,0.09,0,0,
1118,Cullen Gillaspia,Cullen Gillaspia,#N/A,NYG,26,RB,15,0,,,0,,,,,,,0,0,0.27,0.13,0.13,0,0,
1119,Cody White,Cody White,#N/A,PIT,23,WR,15,0,,,0,,,,,,,0,0,0.27,0.13,0.13,0,0,
1120,Christian Blake,Christian Blake,#N/A,ATL,25,WR,16,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1121,Trevon Wesco,Trevon Wesco,#N/A,NYJ,26,TE,12,7,,,0,,,0,0,1,0,0,0,0.25,0.25,0,0,0,
1122,Tory Carter,Tory Carter,#N/A,TEN,22,FB,8,2,,,0,,,0,0,1,0,0,0,0.25,0.25,0,0,0,
1123,Ryan Connelly,Ryan Connelly,#N/A,MIN,26,LB,12,0,,,0,,,,,,,0,0,0.25,0.17,0.08,0,0,
1124,Demetric Felton,Demetric Felton,#N/A,CLE,23,WR,16,2,,,0,,,0.06,0.25,4,0,0,0,0.25,0.13,0.13,0,0,
1125,Jamie Gillan,Jamie Gillan,#N/A,CLE,24,P,12,0,,,0,,,0,0.08,1,0,0,0,0.25,0.17,0.08,0,0,
1126,Mike Thomas,Mike Thomas,#N/A,CIN,27,WR,12,1,,,0,,,0.08,0,0,0,0,0,0.25,0.17,0.08,0,0,
1127,Zayne Anderson,Zayne Anderson,#N/A,KAN,24,LB,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1128,Mike Boone,Mike Boone,#N/A,DEN,26,RB,8,0,,,0,,,,,,,0,0,0.25,0.13,0.13,0,0,
1129,Andy Dalton,Andy Dalton,#N/A,CHI,34,QB,8,6,,,0,,,0,0.13,2,0,0,0,0.25,0.13,0.13,0,0,
1130,Emmanuel Ellerbee,Emmanuel Ellerbee,#N/A,ATL,25,LB,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1131,Dez Fitzpatrick,Dez Fitzpatrick,#N/A,TEN,24,WR,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1132,Lirim Hajrullahu,Lirim Hajrullahu,#N/A,2TM,31,K,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1133,Andy Isabella,Andy Isabella,#N/A,ARI,25,WR,8,0,,,0,,,,,,,0,0,0.25,0.13,0.13,0,0,
1134,Josh Johnson,Josh Johnson,#N/A,2TM,35,QB,4,1,,,0,,,0,0.5,2,10,0,0,0.25,0.25,0,0,0,
1135,Torry McTyer,Torry McTyer,#N/A,WAS,26,DB,4,0,0,0,0,0,0.5,,,,,0,0,0.25,0.25,0,0,0,
1136,Parry Nickerson,Parry Nickerson,#N/A,MIN,27,DB,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1137,Qadree Ollison,Qadree Ollison,#N/A,ATL,25,RB,8,0,,,0,,,0.13,0.13,0,0,0,0,0.25,0.13,0.13,0,0,
1138,Brandon Rusnak,Brandon Rusnak,#N/A,JAX,26,DB,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1139,Johnny Townsend,Johnny Townsend,#N/A,2TM,26,P,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1140,Nigel Warrior,Nigel Warrior,#N/A,SEA,24,S,4,0,,,0,,,,,,,0,0,0.25,0.25,0,0,0,
1141,Grayland Arnold,Grayland Arnold,#N/A,HOU,24,CB,4,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1142,Pharoh Cooper,Pharoh Cooper,#N/A,NYG,26,WR,8,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1143,Jack Heflin,Jack Heflin,#N/A,GNB,23,DT,4,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1144,Nick Ralston,Nick Ralston,#N/A,DAL,25,FB,4,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1145,Kiondre Thomas,Kiondre Thomas,#N/A,LAC,23,CB,4,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1146,Barrington Wade,Barrington Wade,#N/A,DEN,23,LB,4,0,,,0,,,,,,,0,0,0.25,0,0.25,0,0,
1147,Corey Clement,Corey Clement,#N/A,DAL,27,RB,17,0,,,0,,,,,,3,0,0,0.24,0.24,0,0,0,
1148,Darnell Mooney,Darnell Mooney,#N/A,CHI,24,WR,17,14,,,0,,,,,,,0,0,0.24,0.24,0,0,0,
1149,Nick Moore,Nick Moore,#N/A,BAL,29,LS,17,0,,,0,,,,,,,0,0,0.24,0.24,0,0,0,
1150,Trent Sherfield,Trent Sherfield,#N/A,SFO,25,WR,17,1,,,0,,,0,0,2,0,0,0,0.24,0.24,0,0,0,
1151,Zay Jones,Zay Jones,#N/A,LVR,26,WR,17,9,,,0,,,0,0.06,0,0,0,0,0.24,0.18,0.06,0,0,
1152,Foster Moreau,Foster Moreau,#N/A,LVR,24,TE,17,11,,,0,,,0.06,0.06,1,0,0,0,0.24,0.18,0.06,0,0,
1153,Jason Myers,Jason Myers,#N/A,SEA,30,K,17,0,,,0,,,,,,,0,0,0.24,0.18,0.06,0,0,
1154,Jacob Bobenmoyer,Jacob Bobenmoyer,#N/A,DEN,24,LS,17,0,,,0,,,,,,,0,0,0.24,0.12,0.12,0,0,
1155,Andrew DePaola,Andrew DePaola,#N/A,MIN,34,C,17,0,,,0,,,,,,,0,0,0.24,0.12,0.12,0,0,
1156,Patrick Scales,Patrick Scales,#N/A,CHI,33,C,17,0,,,0,,,,,,,0,0,0.24,0.12,0.12,0,0,
1157,Jerick McKinnon,Jerick McKinnon,#N/A,KAN,29,RB,13,0,,,0,,,0,0,1,-1,0,0,0.23,0.23,0,0,0,
1158,Darius Slayton,Darius Slayton,#N/A,NYG,24,WR,13,5,,,0,,,0,0.08,0,0,0,0,0.23,0.23,0,0,0,
1159,Andrew Thomas,Andrew Thomas,#N/A,NYG,22,LT,13,13,,,0,,,,,,,0,0,0.23,0.23,0,0,0,
1160,Scott Miller,Scott Miller,#N/A,TAM,24,WR,9,0,,,0,,,0,0,1,0,0,0,0.22,0.22,0,0,0,
1161,Ryan Nall,Ryan Nall,#N/A,CHI,26,RB,9,0,,,0,,,0,0,1,0,0,0,0.22,0.22,0,0,0,
1162,Kaden Smith,Kaden Smith,#N/A,NYG,24,TE,9,4,,,0,,,,,,,0,0,0.22,0.22,0,0,0,
1163,Ben Banogu,Ben Banogu,#N/A,IND,25,LB,9,0,,,0,,,,,,,0,0,0.22,0.11,0.11,0,0.11,
1164,Matt Breida,Matt Breida,#N/A,BUF,26,RB,9,0,,,0,,,0,0.11,0,0,0,0,0.22,0.11,0.11,0,0,
1165,Trey Sermon,Trey Sermon,#N/A,SFO,22,RB,9,2,,,0,,,,,,,0,0,0.22,0.11,0.11,0,0,
1166,Victor Dimukeje,Victor Dimukeje,Victor Dimukeje,ARI,22,DE,14,0,,,0,,,,,,,0,0,0.21,0,0.21,0,0.07,
1167,Connor McGovern,Connor McGovern,#N/A,NYJ,28,C,15,15,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1168,Buddy Howell,Buddy Howell,#N/A,LAR,25,RB,10,0,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1169,DeVante Parker,DeVante Parker,#N/A,MIA,28,WR,10,8,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1170,Amani Bledsoe,Amani Bledsoe,#N/A,TEN,23,DE,5,2,0,0,0,0,0.2,,,,,0,0,0.2,0.2,0,0,0,
1171,Greg Dortch,Greg Dortch,#N/A,ARI,23,WR,5,2,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1172,Jake Funk,Jake Funk,#N/A,LAR,23,RB,10,0,,,0,,,,,,,0,0,0.2,0.1,0.1,0,0,
1173,Chris Hogan,Chris Hogan,#N/A,NOR,34,WR,5,1,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1174,Thakarius Keyes,Thakarius Keyes,#N/A,2TM,24,,5,0,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1175,Gabe Nabers,Gabe Nabers,#N/A,LAC,24,FB,10,1,,,0,,,,,,,0,0,0.2,0.1,0.1,0,0,
1176,Craig Reynolds,Craig Reynolds,#N/A,DET,25,RB,5,2,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1177,Calvin Ridley,Calvin Ridley,#N/A,ATL,27,WR,5,5,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1178,Malik Taylor,Malik Taylor,#N/A,GNB,26,WR,10,0,,,0,,,0,0.1,0,0,0,0,0.2,0.1,0.1,0,0,
1179,Mitchell Wilcox,Mitchell Wilcox,#N/A,CIN,25,TE,15,1,,,0,,,,,,,0,0,0.2,0.07,0.13,0,0,
1180,Jordan Wilkins,Jordan Wilkins,#N/A,2TM,27,RB,5,0,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1181,Rodarius Williams,Rodarius Williams,#N/A,NYG,25,DB,5,0,,,0,,,,,,,0,0,0.2,0.2,0,0,0,
1182,Cody Thompson,Cody Thompson,#N/A,SEA,25,WR,5,0,,,0,,,0,0,1,0,0,0,0.2,0,0.2,0,0,
1183,P.J. Walker,P.J. Walker,#N/A,CAR,26,QB,5,1,,,0,,,0,0.6,2,2,0,0,0.2,0,0.2,0,0,
1184,Devontae Booker,Devontae Booker,#N/A,NYG,29,RB,16,4,,,0,,,,,,,0,0,0.19,0.19,0,0,0,
1185,Ryan Kerrigan,Ryan Kerrigan,#N/A,PHI,33,DE,16,2,,,0,,,,,,,0,0,0.19,0.19,0,0.06,0.13,
1186,Amari Rodgers,Amari Rodgers,#N/A,GNB,22,WR,16,1,,,0,,,0,0.13,1,0,0,0,0.19,0.19,0,0,0,
1187,Jaylen Waddle,Jaylen Waddle,#N/A,MIA,23,WR,16,16,,,0,,,0,0.13,0,0,0,0,0.19,0.19,0,0,0,
1188,Ty Johnson,Ty Johnson,#N/A,NYJ,24,RB,16,3,,,0,,,0,0.13,0,0,0,0,0.19,0.13,0.06,0,0,
1189,Geoff Swaim,Geoff Swaim,#N/A,TEN,28,TE,16,16,,,0,,,,,,,0,0,0.19,0.13,0.06,0,0,
1190,Tommy Tremble,Tommy Tremble,#N/A,CAR,21,TE,16,11,,,0,,,,,,,0,0,0.19,0.13,0.06,0,0,
1191,Reggie Gilliam,Reggie Gilliam,#N/A,BUF,24,FB,16,5,,,0,,,,,,,0,0,0.19,0.06,0.13,0,0,
1192,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine,#N/A,TEN,24,WR,16,7,,,0,,,0,0.06,0,0,0,0,0.19,0.06,0.13,0,0,
1193,Austin Corbett,Austin Corbett,#N/A,LAR,26,RG,17,17,,,0,,,,,,,0,0,0.18,0.18,0,0,0,
1194,Kyle Pitts*,Kyle Pitts,#N/A,ATL,21,TE,17,15,,,0,,,,,,,0,0,0.18,0.18,0,0,0,
1195,Darrel Williams,Darrel Williams,#N/A,KAN,26,RB,17,7,,,0,,,,,,,0,0,0.18,0.18,0,0,0,
1196,Mitch Wishnowsky,Mitch Wishnowsky,#N/A,SFO,29,P,17,0,,,0,,,,,,,0,0,0.18,0.18,0,0,0,
1197,Mo Alie-Cox,Mo Alie-Cox,#N/A,IND,28,TE,17,7,,,0,,,0,0.06,0,0,0,0,0.18,0.12,0.06,0,0,
1198,Khari Blasingame,Khari Blasingame,#N/A,TEN,25,RB,11,3,,,0,,,0,0.09,0,0,0,0,0.18,0.18,0,0,0,
1199,Blake Ferguson,Blake Ferguson,#N/A,MIA,24,LS,17,0,,,0,,,0,0,1,-2,0,0,0.18,0.12,0.06,0,0,
1200,Michael Jordan,Michael Jordan,#N/A,CAR,23,LG,11,10,,,0,,,,,,,0,0,0.18,0.18,0,0,0,
1201,Younghoe Koo,Younghoe Koo,#N/A,ATL,27,K,17,0,,,0,,,,,,,0,0,0.18,0.12,0.06,0,0,
1202,Brandon Parker,Brandon Parker,#N/A,LVR,26,RT,17,13,,,0,,,0,0,1,0,0,0,0.18,0.12,0.06,0,0,
1203,Rigoberto Sanchez,Rigoberto Sanchez,#N/A,IND,27,K,17,0,,,0,,,,,,,0,0,0.18,0.12,0.06,0,0,
1204,Tevin Coleman,Tevin Coleman,#N/A,NYJ,28,RB,11,5,,,0,,,,,,,0,0,0.18,0.09,0.09,0,0,
1205,Khalil Herbert,Khalil Herbert,#N/A,CHI,23,RB,17,2,,,0,,,0,0.06,3,0,0,0,0.18,0.06,0.12,0,0,
1206,Dustin Hopkins,Dustin Hopkins,#N/A,2TM,31,K,17,0,,,0,,,,,,,0,0,0.18,0.06,0.12,0,0,
1207,Kyle Juszczyk*,Kyle Juszczyk,#N/A,SFO,30,FB,17,16,,,0,,,,,,,0,0,0.18,0.06,0.12,0,0,
1208,Sammis Reyes,Sammis Reyes,#N/A,WAS,26,TE,11,1,,,0,,,,,,,0,0,0.18,0,0.18,0,0,
1209,T.J. Hockenson,T.J. Hockenson,#N/A,DET,24,TE,12,12,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1210,Lucas Niang,Lucas Niang,#N/A,KAN,23,RT,12,9,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1211,Josh Reynolds,Josh Reynolds,#N/A,2TM,26,WR,12,5,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1212,Allen Robinson,Allen Robinson,#N/A,CHI,28,WR,12,11,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1213,Luke Stocker,Luke Stocker,#N/A,MIN,33,TE,12,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1214,Daniel Brown,Daniel Brown,#N/A,NYJ,29,WR,12,0,,,0,,,,,,,0,0,0.17,0.08,0.08,0,0,
1215,Joseph Charlton,Joseph Charlton,#N/A,2TM,24,P,6,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1216,Mike Glennon,Mike Glennon,#N/A,NYG,32,QB,6,4,,,0,,,0,1,2,-4,0,0,0.17,0.17,0,0,0,
1217,Drew Lock,Drew Lock,#N/A,DEN,25,QB,6,3,,,0,,,0,0.33,0,0,0,0,0.17,0.17,0,0,0,
1218,Johnny Mundt,Johnny Mundt,#N/A,LAR,27,TE,6,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1219,Joey Slye,Joey Slye,#N/A,3TM,25,K,12,0,,,0,,,,,,,0,0,0.17,0.08,0.08,0,0,
1220,Shi Smith,Shi Smith,#N/A,CAR,23,WR,6,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1221,Dillon Stoner,Dillon Stoner,#N/A,LVR,23,WR,6,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1222,Laquon Treadwell,Laquon Treadwell,#N/A,JAX,26,WR,12,7,,,0,,,,,,,0,0,0.17,0.08,0.08,0,0,
1223,Tristan Vizcaino,Tristan Vizcaino,#N/A,LAC,25,K,6,0,,,0,,,,,,,0,0,0.17,0.17,0,0,0,
1224,Andrew Billings,Andrew Billings,#N/A,CLE,26,NT,6,0,,,0,,,,,,,0,0,0.17,0,0.17,0,0,
1225,Phillip Dorsett,Phillip Dorsett,#N/A,3TM,28,WR,6,0,,,0,,,,,,,0,0,0.17,0,0.17,0,0,
1226,Larry Rountree,Larry Rountree,#N/A,LAC,22,RB,12,0,,,0,,,,,,,0,0,0.17,0,0.17,0,0,
1227,Tavon Austin,Tavon Austin,#N/A,JAX,31,WR,13,3,,,0,,,0,0.08,0,0,0,0,0.15,0.15,0,0,0,
1228,A.J. Brown,A.J. Brown,#N/A,TEN,24,WR,13,13,,,0,,,0,0,1,0,0,0,0.15,0.15,0,0,0,
1229,Andy Janovich,Andy Janovich,#N/A,CLE,28,RB,13,3,,,0,,,,,,,0,0,0.15,0.15,0,0,0,
1230,Garrett Griffin,Garrett Griffin,#N/A,NOR,27,TE,13,6,,,0,,,0,0.08,0,0,0,0,0.15,0.08,0.08,0,0,
1231,Noah Brown,Noah Brown,#N/A,DAL,25,WR,13,1,,,0,,,,,,,0,0,0.15,0,0.15,0,0,
1232,Isaiah McDuffie,Isaiah McDuffie,Isaiah McDuffie,GNB,22,LB,13,0,,,0,,,,,,,0,0,0.15,0,0.15,0,0,
1233,Odell Beckham Jr.,Odell Beckham Jr.,#N/A,2TM,29,WR,14,13,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1234,Aaron Brewer,Aaron Brewer,#N/A,ARI,31,C,14,0,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1235,Damar Hamlin,Damar Hamlin,#N/A,BUF,23,DB,14,0,0,0,0,0,0.14,,,,,0,0,0.14,0.14,0,0,0,
1236,Donovan Peoples-Jones,Donovan Peoples-Jones,#N/A,CLE,22,WR,14,9,,,0,,,0,0.14,0,0,0,0,0.14,0.14,0,0,0,
1237,Anthony Schwartz,Anthony Schwartz,#N/A,CLE,21,WR,14,2,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1238,Yodny Cajuste,Yodny Cajuste,#N/A,NWE,25,T,7,2,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1239,Darius Harris,Darius Harris,Darius Harris,KAN,25,LB,7,0,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
1240,Jordan Howard,Jordan Howard,#N/A,PHI,27,RB,7,0,,,0,,,0,0,1,-3,0,0,0.14,0.14,0,0,0,
1241,Marcus Johnson,Marcus Johnson,#N/A,TEN,27,WR,7,3,,,0,,,,,,,0,0,0.14,0.14,0,0,0,
